,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no
7088,88548,233000010,33-1,2,조암터미널(경유),277102511,
7089,88549,233000010,33-1,3,우정읍행정복지센터,233002091,55066.0
7090,88550,233000010,33-1,4,삼괴중고교,233002089,55064.0
7091,88551,233000010,33-1,5,조암한라비발디,233002243,37750.0
7092,88552,233000010,33-1,6,어은삼거리,233000931,37122.0
7093,88553,233000010,33-1,7,장안면행정복지센터,233000932,37126.0
7094,88554,233000010,33-1,8,사랑리,233000514,37129.0
7095,88555,233000010,33-1,9,덕다2리앞,233001248,37514.0
7096,88556,233000010,33-1,10,덕다리입구,233001144,37490.0
7097,88557,233000010,33-1,11,덕다리입구,233000933,37131.0
7098,88558,233000010,33-1,12,독정1리,233000934,37136.0
7099,88559,233000010,33-1,13,독정삼거리,233001815,37894.0
7100,88560,233000010,33-1,14,독정2리,233000935,37141.0
7101,88561,233000010,33-1,15,위닉스,233001772,37791.0
7102,88562,233000010,33-1,16,감드러지(독정3리),233000936,37147.0
7103,88563,233000010,33-1,17,독정3리,233000512,37152.0
7104,88564,233000010,33-1,18,독정4리,233000511,37156.0
7105,88565,233000010,33-1,19,수촌2리.황골,233000937,37160.0
7106,88566,233000010,33-1,20,꽃밭,233000510,37157.0
7107,88567,233000010,33-1,21,성문,233000394,37166.0
7108,88568,233000010,33-1,22,해창2리.능인대학원대학교,233000393,37179.0
7109,88569,233000010,33-1,23,해창리,233000392,36873.0
7110,88570,233000010,33-1,24,해창1리.우리꽃식물원,233001402,37206.0
7111,88571,233000010,33-1,25,매곡리,233000391,37217.0
7112,88572,233000010,33-1,26,한국폴리텍대학,233000390,37225.0
7113,88573,233000010,33-1,27,제암리,233001388,37231.0
7114,88574,233000010,33-1,28,동양빌딩앞,233000389,36874.0
7115,88575,233000010,33-1,29,우림아파트.화성노인회관,233000525,37250.0
7116,88576,233000010,33-1,30,주공아파트,233000524,37245.0
7117,88577,233000010,33-1,31,장짐삼거리앞,233002157,55156.0
7118,88578,233000010,33-1,32,화성중고등학교,233000526,37255.0
7119,88579,233000010,33-1,33,발안삼거리.바다마트,233001371,37273.0
7120,88580,233000010,33-1,34,KEB하나은행발안지점,233001934,37940.0
7121,88581,233000010,33-1,35,발안초등학교,233000632,37464.0
7122,88582,233000010,33-1,36,향남읍행정복지센터,233001023,37289.0
7123,88583,233000010,33-1,37,화성소방서.향남홈플러스,233001955,37991.0
7124,88584,233000010,33-1,38,에일린의뜰,233002103,55084.0
7125,88585,233000010,33-1,39,단독주택단지,233002105,55085.0
7126,88586,233000010,33-1,40,방축리,233001109,37280.0
7127,88587,233000010,33-1,41,향남주공1.2단지,233002411,55286.0
7128,88588,233000010,33-1,42,향남부영3단지,233002413,55288.0
7129,88589,233000010,33-1,43,향남부영6단지,233002274,55615.0
7130,88590,233000010,33-1,44,하길중학교,233002416,37274.0
7131,88591,233000010,33-1,45,향남부영13단지,233002469,55322.0
7132,88592,233000010,33-1,46,상신하길로주택,233001547,55478.0
7133,88593,233000010,33-1,47,상신6리,233001529,37407.0
7134,88594,233000010,33-1,48,상신리,233001530,37406.0
7135,88595,233000010,33-1,49,향남제약공단앞,233000813,37468.0
7136,88596,233000010,33-1,50,제약공단후문.구문천1리입구,233001531,37405.0
7137,88597,233000010,33-1,51,구문천리,233000812,36758.0
7138,88598,233000010,33-1,52,구문천리,233000806,37469.0
7139,88599,233000010,33-1,53,제약공단후문.구문천1리입구,233000805,36759.0
7140,88600,233000010,33-1,54,상신리,233000804,36760.0
7141,88601,233000010,33-1,55,상신6리,233000803,37470.0
7142,88602,233000010,33-1,56,상신하길로주택,233001548,55479.0
7143,88603,233000010,33-1,57,향남부영13단지,233002474,55323.0
7144,88604,233000010,33-1,58,하길중학교,233002417,36697.0
7145,88605,233000010,33-1,59,향남부영3단지,233002412,55287.0
7146,88606,233000010,33-1,60,향남주공1.2단지,233002410,55285.0
7147,88607,233000010,33-1,61,방축리,233000618,37281.0
7148,88608,233000010,33-1,62,단독주택단지,233002106,55081.0
7149,88609,233000010,33-1,63,신영지웰,233002104,55080.0
7150,88610,233000010,33-1,64,화성소방서.향남홈플러스,233001860,37903.0
7151,88611,233000010,33-1,65,향남읍행정복지센터,233000633,37288.0
7152,88612,233000010,33-1,66,화성중앙병원.발안초등학교,233001026,37269.0
7153,88613,233000010,33-1,67,발안농협,233000816,37265.0
7154,88614,233000010,33-1,68,동양빌딩앞,233000384,37248.0
7155,88615,233000010,33-1,69,제암리,233001395,37230.0
7156,88616,233000010,33-1,70,한국폴리텍대학,233001555,37224.0
7157,88617,233000010,33-1,71,매곡리,233000926,37216.0
7158,88618,233000010,33-1,72,해창1리.우리꽃식물원,233000927,37205.0
7159,88619,233000010,33-1,73,해창리,233000442,36898.0
7160,88620,233000010,33-1,74,해창2리.능인대학원대학교,233000381,36845.0
7161,88621,233000010,33-1,75,성문,233000952,36706.0
7162,88622,233000010,33-1,76,꽃밭,233000509,37158.0
7163,88623,233000010,33-1,77,용당골,233000508,37159.0
7164,88624,233000010,33-1,78,독정4리,233000507,37155.0
7165,88625,233000010,33-1,79,독정3리.거묵골,233000506,37151.0
7166,88626,233000010,33-1,80,감드러지(독정3리),233000505,37148.0
7167,88627,233000010,33-1,81,위닉스,233001774,37793.0
7168,88628,233000010,33-1,82,독정2리,233000504,37142.0
7169,88629,233000010,33-1,83,독정삼거리,233000503,37139.0
7170,88630,233000010,33-1,84,독정1리,233000502,37137.0
7171,88631,233000010,33-1,85,덕다리입구,233000501,37132.0
7172,88632,233000010,33-1,86,덕다리입구,233001145,37489.0
7173,88633,233000010,33-1,87,덕다2리앞(구래),233000500,36909.0
7174,88634,233000010,33-1,88,사랑리,233000499,37130.0
7175,88635,233000010,33-1,89,장안면행정복지센터,233000498,37127.0
7176,88636,233000010,33-1,90,어은4리,233000497,37125.0
7177,88637,233000010,33-1,91,어은삼거리,233001816,37792.0
7178,88638,233000010,33-1,92,조암한라비발디,233002244,37968.0
7179,88639,233000010,33-1,93,삼괴중고교,233002088,55067.0
7180,88640,233000010,33-1,94,우정읍행정복지센터,233002090,55065.0
7181,88641,233000010,33-1,95,조암터미널,233000929,36011.0
7182,88957,233000013,2,1,조암터미널,233000929,36011.0
7183,88958,233000013,2,2,조암삼거리(경유),277102392,
7184,88959,233000013,2,3,장안여자중학교,233000992,36797.0
7185,88960,233000013,2,4,사곡6리,233000496,36910.0
7186,88961,233000013,2,5,장안우체국,233002511,55388.0
7187,88962,233000013,2,6,사곡1리,233000993,37478.0
7188,88963,233000013,2,7,장자터,233001776,37834.0
7189,88964,233000013,2,8,기아생활관,233000485,36918.0
7190,88965,233000013,2,9,화산삼거리,233000484,37604.0
7191,88966,233000013,2,10,화산1리,233001185,36786.0
7192,88967,233000013,2,11,석천2리입구,233001003,37477.0
7193,88968,233000013,2,12,매향2리,233001245,36922.0
7194,88969,233000013,2,13,매향2리,233001004,36796.0
7195,88970,233000013,2,14,양지편,233001015,36799.0
7196,88971,233000013,2,15,기아후문입구,233001007,37476.0
7197,88972,233000013,2,16,매향,233000482,36919.0
7198,88973,233000013,2,17,고온리종점,233000481,36920.0
7199,88974,233000013,2,18,고온리종점(경유),277101618,
7200,88975,233000013,2,19,매향삼거리,233001009,36831.0
7201,88976,233000013,2,20,기아후문입구,233001008,36832.0
7202,88977,233000013,2,21,양지편,233001016,36830.0
7203,88978,233000013,2,22,매향2리,233000480,37433.0
7204,88979,233000013,2,23,매향2리,233000479,36921.0
7205,88980,233000013,2,24,석천2리입구,233000478,36903.0
7206,88981,233000013,2,25,화산1리입구,233001010,37475.0
7207,88982,233000013,2,26,화산삼거리,233001011,37474.0
7208,88983,233000013,2,27,기아생활관,233000477,36904.0
7209,88984,233000013,2,28,장자터,233001780,37839.0
7210,88985,233000013,2,29,사곡1리,233000476,37434.0
7211,88986,233000013,2,30,장안우체국,233002512,55389.0
7212,88987,233000013,2,31,사곡6리,233000487,37431.0
7213,88988,233000013,2,32,장안여자중학교,233000486,36917.0
7214,88989,233000013,2,33,조암터미널,233000928,36013.0
7215,88990,233000013,2,34,우정읍행정복지센터,233002091,55066.0
7216,88991,233000013,2,35,삼괴중고교,233002089,55064.0
7217,88992,233000013,2,36,조암GS주유소,233000373,36022.0
7218,88993,233000013,2,37,조암터미널,233000928,36013.0
7219,88994,233000015,4,1,조암터미널,233000929,36011.0
7220,88995,233000015,4,2,조암삼거리(경유),277102392,
7221,88996,233000015,4,3,장안여자중학교,233000992,36797.0
7222,88997,233000015,4,4,사곡6리,233000496,36910.0
7223,88998,233000015,4,5,장안우체국,233002511,55388.0
7224,88999,233000015,4,6,사곡1리,233000993,37478.0
7225,89000,233000015,4,7,장자터,233001776,37834.0
7226,89001,233000015,4,8,기아생활관,233000485,36918.0
7227,89002,233000015,4,9,화산삼거리,233001554,36701.0
7228,89003,233000015,4,10,기아2차아파트앞,233002268,55143.0
7229,89004,233000015,4,11,석천1리포도원,233000473,36906.0
7230,89005,233000015,4,12,두레자연중고등학교,233001383,36951.0
7231,89006,233000015,4,13,이화1리앞,233000472,36877.0
7232,89007,233000015,4,14,이화2리앞(이화병원),233001048,36828.0
7233,89008,233000015,4,15,이화3리입구,233001049,37500.0
7234,89009,233000015,4,16,슈마타운,233000471,36878.0
7235,89010,233000015,4,17,애덕가정,233000470,37435.0
7236,89011,233000015,4,18,이화리종점,233001052,37499.0
7237,89012,233000015,4,19,이화리종점,233001053,37498.0
7238,89013,233000015,4,20,애덕의.가정,233001051,36826.0
7239,89014,233000015,4,21,슈마타운,233001050,36827.0
7240,89015,233000015,4,22,이화3리입구,233000469,36879.0
7241,89016,233000015,4,23,이화2리앞,233000468,36880.0
7242,89017,233000015,4,24,이화1리앞,233001047,36829.0
7243,89018,233000015,4,25,두레자연중고교,233001384,36950.0
7244,89019,233000015,4,26,석천1리포도원,233001054,36825.0
7245,89020,233000015,4,27,기아2차아파트앞,233001057,36824.0
7246,89021,233000015,4,28,화산삼거리,233001011,37474.0
7247,89022,233000015,4,29,기아생활관,233000477,36904.0
7248,89023,233000015,4,30,장자터,233001780,37839.0
7249,89024,233000015,4,31,사곡1리,233000476,37434.0
7250,89025,233000015,4,32,장안우체국,233002512,55389.0
7251,89026,233000015,4,33,사곡6리,233000487,37431.0
7252,89027,233000015,4,34,장안여자중학교,233000486,36917.0
7253,89028,233000015,4,35,조암터미널,233000928,36013.0
7254,89029,233000019,5-2,1,조암터미널,233000929,36011.0
7255,89030,233000019,5-2,2,조암리(경유),277102394,
7256,89031,233000019,5-2,3,시장앞,233001246,36937.0
7257,89032,233000019,5-2,4,삼괴중고등학교,233001067,36823.0
7258,89033,233000019,5-2,5,우정읍복지센터입구,233001070,36822.0
7259,89034,233000019,5-2,6,한각리입구,233001071,36821.0
7260,89035,233000019,5-2,7,멱우2리부대앞,233001077,37494.0
7261,89036,233000019,5-2,8,멱우2리,233001081,36819.0
7262,89037,233000019,5-2,9,멱우1리,233001352,37527.0
7263,89038,233000019,5-2,10,화수사거리,233001553,36699.0
7264,89039,233000019,5-2,11,경기요양병원,233001089,36818.0
7265,89040,233000019,5-2,12,호곡리,233000415,36861.0
7266,89041,233000019,5-2,13,화수1리입구,233001113,37493.0
7267,89042,233000019,5-2,14,호곡1리,233001114,36817.0
7268,89043,233000019,5-2,15,호곡2리,233001115,36816.0
7269,89044,233000019,5-2,16,호곡1리,233000407,37451.0
7270,89045,233000019,5-2,17,화수1리,233002054,55024.0
7271,89046,233000019,5-2,18,문화마을,233000414,37449.0
7272,89047,233000019,5-2,19,선창포구종점,233000413,36862.0
7273,89048,233000019,5-2,20,문화마을,233001121,36813.0
7274,89049,233000019,5-2,21,호곡리,233000411,37450.0
7275,89050,233000019,5-2,22,경기요양병원,233000410,36864.0
7276,89051,233000019,5-2,23,화수사거리,233001117,37491.0
7277,89052,233000019,5-2,24,멱우1리,233001351,37607.0
7278,89053,233000019,5-2,25,멱우2리,233001078,36820.0
7279,89054,233000019,5-2,26,멱우2리부대앞,233001074,37495.0
7280,89055,233000019,5-2,27,한각리입구,233001068,36707.0
7281,89056,233000019,5-2,28,우정읍복지센터입구,233001069,37496.0
7282,89057,233000019,5-2,29,삼괴중고등학교,233001066,37497.0
7283,89058,233000019,5-2,30,시장앞,233001247,36936.0
7284,89059,233000019,5-2,31,조암터미널,233000928,36013.0
7285,89060,233000021,5-4,1,조암터미널,233000929,36011.0
7286,89061,233000021,5-4,2,조암리(경유),277102394,
7287,89062,233000021,5-4,3,시장앞,233001246,36937.0
7288,89063,233000021,5-4,4,삼괴중고등학교,233001067,36823.0
7289,89064,233000021,5-4,5,우정읍복지센터입구,233001070,36822.0
7290,89065,233000021,5-4,6,한각리입구,233001071,36821.0
7291,89066,233000021,5-4,7,멱우2리부대앞,233001077,37494.0
7292,89067,233000021,5-4,8,멱우2리,233001081,36819.0
7293,89068,233000021,5-4,9,멱우1리,233001352,37527.0
7294,89069,233000021,5-4,10,화수사거리,233001553,36699.0
7295,89070,233000021,5-4,11,경기요양병원,233001089,36818.0
7296,89071,233000021,5-4,12,호곡리,233000415,36861.0
7297,89072,233000021,5-4,13,화수1리입구,233001113,37493.0
7298,89073,233000021,5-4,14,호곡1리,233001114,36817.0
7299,89074,233000021,5-4,15,호곡2리,233001115,36816.0
7300,89075,233000021,5-4,16,호곡3리입구,233000409,36865.0
7301,89076,233000021,5-4,17,호곡3리마을회관,233000408,36866.0
7302,89077,233000021,5-4,18,호곡리(경유),277101619,
7303,89078,233000021,5-4,19,호곡3리입구,233001119,36814.0
7304,89079,233000021,5-4,20,호곡2리,233001116,37492.0
7305,89080,233000021,5-4,21,호곡1리,233000407,37451.0
7306,89081,233000021,5-4,22,문화마을,233000414,37449.0
7307,89082,233000021,5-4,23,선창포구종점,233000413,36862.0
7308,89083,233000021,5-4,24,문화마을,233001121,36813.0
7309,89084,233000021,5-4,25,호곡리,233000411,37450.0
7310,89085,233000021,5-4,26,경기요양병원,233000410,36864.0
7311,89086,233000021,5-4,27,화수사거리,233001117,37491.0
7312,89087,233000021,5-4,28,멱우1리,233001351,37607.0
7313,89088,233000021,5-4,29,멱우2리,233001078,36820.0
7314,89089,233000021,5-4,30,멱우2리부대앞,233001074,37495.0
7315,89090,233000021,5-4,31,한각리입구,233001068,36707.0
7316,89091,233000021,5-4,32,우정읍복지센터입구,233001069,37496.0
7317,89092,233000021,5-4,33,삼괴중고등학교,233001066,37497.0
7318,89093,233000021,5-4,34,시장앞,233001247,36936.0
7319,89094,233000021,5-4,35,조암터미널,233000928,36013.0
7320,89095,233000022,15,1,조암터미널,233000929,36011.0
7321,89096,233000022,15,2,조암리(경유),277102394,
7322,89097,233000022,15,3,어은삼거리,233000931,37122.0
7323,89098,233000022,15,4,어은4리,233000515,37124.0
7324,89099,233000022,15,5,장안면행정복지센터,233000932,37126.0
7325,89100,233000022,15,6,사랑리,233000514,37129.0
7326,89101,233000022,15,7,덕다2리앞,233001248,37514.0
7327,89102,233000022,15,8,덕다리입구,233000933,37131.0
7328,89103,233000022,15,9,독정1리,233000934,37136.0
7329,89104,233000022,15,10,독정삼거리,233000513,37140.0
7330,89105,233000022,15,11,독정2리,233000935,37141.0
