표준정류장ID,시군명,정류소명,정류소영문명,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도,모바일정류장ID,이비카드정류장ID
233000756,화성시,상안1.2리,Sangan 1 & 2-ri,37048.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1825667,126.7064667,"[None None None None None None None None None None None None None None
 None]",4102857.0
233000757,화성시,상안1리,Sangan 1-ri ,37058.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.18515,126.70971670000002,"[None None None None None None None None None None None None None None
 None]",4102858.0
233000758,화성시,상안리.한국발효,"Sangan-ri, Korean Fermentation",37471.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.19305,126.7166,"[None None None None None None None None None None None None None None
 None]",4170812.0
233000759,화성시,삼존리자동차성능시험장,Samjon-ri Vehicle Testing Site,37100.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2108,126.7605167,"[None None None None None None None None None None None None None None
 None]",4102875.0
233000760,화성시,구리섬휴게소,Guriseom Rest Area,37101.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2094667,126.76305,"[None None None None None None None None None None None None None None
 None]",4102876.0
233000761,화성시,외국인보호소,Foreigners' Shelter,37104.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.20805,126.76711670000002,"[None None None None None None None None None None None None None None
 None]",4102879.0
233000762,화성시,마도사거리,Seokgyo 1-ri Prison & Correctional Facility ,37105.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.20715,126.7746,"[None None None None None None None None None None None None None None
 None]",4170953.0
233000763,화성시,재래시장.마도삼거리,"Traditional Market, Mado Sageori",37108.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2063333,126.7808,"[None None None None None None None None None None None None None None
 None]",4102883.0
233000764,화성시,두곡리,Dugok-ri,37109.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2055333,126.7831667,"[None None None None None None None None None None None None None None
 None]",4102884.0
233000765,화성시,남양육리.남양1동,"Namyangyuk-ri, Namyang 1-dong",36007.0,노변정류장,경기도 화성시,,37.2039833,126.80096670000002,"[None None None None None None None None None None None None None None
 None]",4102888.0
233000766,화성시,우림아파트,Woolim Apartment ,36010.0,노변정류장,경기도 화성시,,37.20565,126.80613329999998,"[None None None None None None None None None None None None None None
 None]",4102891.0
233000767,화성시,남양성지,Namyangseongji,36014.0,노변정류장,경기도 화성시,,37.2076167,126.8160667,"[None None None None None None None None None None None None None None
 None]",4102893.0
233000768,화성시,남양사거리,Namyang Sageori,36021.0,노변정류장,경기도 화성시,,37.2094333,126.8191,"[None None None None None None None None None None None None None None
 None]",4102895.0
233000769,화성시,남양읍주민센터,Namyang-eup Community Center,36026.0,노변정류장,경기도 화성시,,37.21195,126.8233667,"[None None None None None None None None None None None None None None
 None]",4102897.0
233000770,화성시,동수원남양병원,Dongsuwon Namyang Hospital ,36030.0,노변정류장,경기도 화성시,,37.2147333,126.8295167,"[None None None None None None None None None None None None None None
 None]",4102899.0
233000771,화성시,북양1통,Bukyang 1-tong,37776.0,노변정류장,경기도 화성시,,37.21895,126.8318,"[None None None None None None None None None None None None None None
 None]",4102901.0
233000772,화성시,북양1통.염티고개,"Bukyang 1-tong, Yeomteo Gogae",36042.0,노변정류장,경기도 화성시,,37.2221333,126.83903329999998,"[None None None None None None None None None None None None None None
 None]",4102903.0
233000773,화성시,양노리,Yangno-ri,37154.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2290833,126.8597667,"[None None None None None None None None None None None None None None
 None]",4102905.0
233000774,화성시,삼화리.천산아파트,"Samhwa-ri, Cheonsan Apartment ",37161.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2360833,126.8629167,"[None None None None None None None None None None None None None None
 None]",4102906.0
233000776,화성시,천산아파트,Cheonsan Apartment ,37168.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.23655,126.86598329999998,"[None None None None None None None None None None None None None None
 None]",4102908.0
233000777,화성시,비봉초등학교후문.삼화3리,"Bibong Elementary School Back Gate, Samhwa 3-ri ",37170.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2363167,126.86815,"[None None None None None None None None None None None None None None
 None]",4102909.0
233000778,화성시,비봉중고등학교,"Bibong Middle, High School ",37183.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2367167,126.8732167,"[None None None None None None None None None None None None None None
 None]",4102911.0
233000779,화성시,구포리과수원,Gupo-ri Orchard,37207.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.24005,126.8821,"[None None None None None None None None None None None None None None
 None]",4107810.0
233000780,화성시,구포3리,Gupo 3-ri ,37612.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.24825,126.89206670000002,"[None None None None None None None None None None None None None None
 None]",4198868.0
233000781,화성시,천천리검문소,Cheoncheon-ri Check Point,37321.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.24385,126.94825,"[None None None None None None None None None None None None None None
 None]",4102944.0
233000782,화성시,삼미.쌍용아파트,"Sammi, Ssangyong Apartment",37325.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2434333,126.9534833,"[None None None None None None None None None None None None None None
 None]",4151793.0
233000783,화성시,수영오거리.방송통신대입구,"Suyeong Ogeori, Korea National Open University ",36147.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.23695,126.962,"[None None None None None None None None None None None None None None
 None]",4117316.0
233000784,화성시,대진화학,Daejin Chemical ,36134.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2254333,126.95418329999998,"[None None None None None None None None None None None None None None
 None]",4117318.0
233000785,화성시,동화리.동남아파트,"Donghwa-ri, Dongnam Apartment ",36131.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2237167,126.9527333,36131.0,
233000786,화성시,봉담읍사무소,Bongdam-eup Office,36122.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.22031670000001,126.9495833,36122.0,
233000787,화성시,삼봉마을.신안인스빌,Sambong Maeul ,36118.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2184,126.9467333,36118.0,
233000788,화성시,장안대학,Jangan University,36113.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.21325,126.9440333,36113.0,
233000789,화성시,왕림휴게소,Wangnim Rest Area,36110.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2039667,126.9428167,"[None None None None None None None None None None None None None None
 None]",4130160.0
233000790,화성시,왕림리.상기리입구,"Wangnim-ri, Sanggi-ri",36102.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1972167,126.94001670000002,36102.0,
233000791,화성시,가톨릭대학교,The Catholic University of Korea,36097.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1938833,126.9395,36097.0,
233000792,화성시,왕림4리.세곡리,Segok-ri,36092.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1889667,126.9384,36092.0,
233000793,화성시,당하리.흰돌산기도원입구,"Dangha-ri, Huindolsan Prayer's House ",36091.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.18515,126.93838329999998,36091.0,
233000794,화성시,해병대사령부,Republic of Korea Marine Corps,36081.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1776833,126.9363333,36081.0,
233000795,화성시,화성푸드통합지원센터(로컬푸드직매장),Hwaseong Food Support Center ,36086.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1726167,126.93658329999998,36086.0,
233000796,화성시,덕리,Deok-ri,36078.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1679,126.93496670000002,"[None None None None None None None None None None None None None None
 None]",4117336.0
233000797,화성시,진우아파트,Jinu Apartment ,36068.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1617667,126.9308833,36068.0,
233000798,화성시,가재3리.덕우공단입구,"Gajae 3-ri, Deogu Industrial Complex",37302.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1567667,126.92805,37302.0,
233000799,화성시,가재3리입구.가재4리,"Gajae 3-ri, Gajae 4-ri",37294.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.15295,126.92525,"[None None None None None None None None None None None None None None
 None]",4117344.0
233000800,화성시,해병대보급중대,ROK Marines0,37285.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1430333,126.91826670000002,37285.0,
233000801,화성시,제약공단사원아파트앞,Pharmaceutical Industries Complex Employee Apt. ,36762.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1114167,126.9005333,"[None None None None None None None None None None None None None None
 None]",4170276.0
233000802,화성시,상신1리마을앞,Sangsin 1-ri Maeul ,36761.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1074,126.90115,36761.0,
